1949-03-10,60.0/51.0,17
1949-03-11,60.0/44.0,31
1949-03-12,67.0/45.0,31
1949-03-14,75.0/44.0,20
1949-03-17,74.0/47.0,40
1949-03-18,77.0/46.0,28
1949-03-19,56.0/48.0,14
1949-03-20,62.0/46.0,33
1949-03-22,60.0/45.0,42
1949-03-24,60.0/41.0,26
1949-03-25,65.0/39.0,26
1949-03-28,65.0/41.0,24
1949-03-29,67.0/40.0,25
1949-04-01,74.0/41.0,18
1949-04-05,84.0/49.0,15
1949-04-06,77.0/53.0,22
1949-04-07,76.0/50.0,33
1949-04-08,73.0/45.0,27
1949-04-11,91.0/52.0,13
1949-04-12,89.0/51.0,11
1949-04-13,87.0/47.0,2
1949-04-14,85.0/50.0,32
1949-04-15,75.0/51.0,26
1949-04-17,80.0/58.0,19
1949-04-18,80.0/49.0,42
1949-04-19,78.0/53.0,33
1949-04-21,89.0/53.0,19
1949-04-22,94.0/55.0,26
1949-04-25,78.0/49.0,21
1949-04-26,80.0/48.0,29
1949-04-27,85.0/46.0,5
1949-04-28,82.0/52.0,35
1949-05-01,86.0/50.0,24
1949-05-05,86.0/49.0,5
1949-05-10,83.0/51.0,36
1949-05-11,89.0/57.0,51
1949-05-13,87.0/57.0,48
1949-05-14,67.0/55.0,6
1949-05-15,72.0/56.0,13
1949-05-16,71.0/57.0,7
1949-05-17,81.0/56.0,22
1949-05-19,68.0/52.0,21
1949-05-22,86.0/53.0,41
1949-05-23,91.0/55.0,30
1949-05-24,96.0/59.0,30
1949-05-26,99.0/59.0,15
1949-05-27,92.0/56.0,24
1949-05-30,77.0/54.0,26
1949-06-01,83.0/54.0,40
1949-06-02,89.0/54.0,22
1949-06-03,93.0/57.0,28
1949-06-04,97.0/60.0,40
1949-06-08,99.0/62.0,30
1949-06-11,104.0/67.0,14
1949-06-13,107.0/67.0,7
1949-06-14,106.0/68.0,14
1949-06-15,105.0/71.0,22
1949-06-16,104.0/65.0,16
1949-06-18,74.0/61.0,3
1949-06-19,82.0/55.0,34
1949-06-20,88.0/55.0,32
1949-06-22,100.0/63.0,39
1949-06-23,98.0/67.0,46
1949-06-24,95.0/58.0,32
1949-06-26,95.0/63.0,92
1949-06-30,96.0/57.0,14
1949-07-02,103.0/72.0,21
1949-07-06,93.0/56.0,29
1949-07-09,105.0/65.0,5
1949-07-11,107.0/66.0,1
1949-07-16,106.0/66.0,5
1949-07-17,109.0/69.0,2
1949-07-20,95.0/60.0,48
1949-07-23,97.0/63.0,60
1949-07-24,92.0/62.0,45
1949-07-27,94.0/61.0,46
1949-07-28,94.0/59.0,43
1949-07-30,96.0/66.0,46
1949-07-31,98.0/70.0,24
1949-08-01,100.0/70.0,42
1949-08-02,101.0/67.0,43
1949-08-06,92.0/59.0,44
1949-08-07,90.0/62.0,34
1949-08-19,95.0/57.0,26
1949-08-21,93.0/61.0,60
1949-08-24,92.0/54.0,18
1949-08-25,96.0/55.0,5
1949-08-26,98.0/58.0,12
1949-08-27,93.0/66.0,22
1949-08-29,96.0/61.0,45
1949-09-04,95.0/59.0,36
1949-09-10,86.0/55.0,30
1949-09-13,87.0/55.0,27
1949-09-18,100.0/57.0,3
1949-09-21,102.0/63.0,13
1949-09-23,105.0/66.0,13
1949-09-27,79.0/53.0,26
1949-09-29,85.0/51.0,23
1949-09-30,88.0/53.0,31
1949-10-03,90.0/54.0,27
1949-10-06,76.0/51.0,26
1949-10-07,69.0/49.0,28
1949-10-08,71.0/35.0,3
1949-10-09,74.0/39.0,12
1949-10-10,78.0/45.0,24
1949-10-11,83.0/47.0,9
1949-10-15,90.0/52.0,10
1949-10-17,72.0/46.0,27
1949-10-19,59.0/30.0,17
1949-10-21,70.0/34.0,9
1949-10-22,77.0/37.0,3
1949-10-23,79.0/41.0,5
1949-10-24,81.0/40.0,3
1949-10-25,80.0/38.0,1
1949-10-26,81.0/39.0,2
1949-10-27,76.0/40.0,5
1949-10-28,80.0/43.0,15
1949-10-29,81.0/45.0,10
1949-10-30,88.0/45.0,4
1949-11-01,85.0/45.0,7
1949-11-02,88.0/46.0,3
1949-11-03,88.0/47.0,4
1949-11-04,85.0/42.0,1
1949-11-05,89.0/43.0,2
1949-11-07,68.0/54.0,11
1949-11-08,63.0/52.0,25
1949-11-09,61.0/52.0,13
1949-11-11,67.0/41.0,27
1949-11-13,72.0/39.0,18
1949-11-15,75.0/39.0,6
1949-11-17,75.0/40.0,10
1949-11-19,74.0/40.0,14
1949-11-21,68.0/41.0,43
1949-11-22,69.0/40.0,30
1949-11-24,70.0/42.0,26
1949-11-26,65.0/40.0,35
