1949-02-13,33.0/18.0,4
1949-02-14,31.0/19.0,3
1949-02-15,42.0/28.0,12
1949-02-17,60.0/31.0,23
1949-02-18,66.0/36.0,18
1949-02-19,65.0/45.0,14
1949-02-21,44.0/28.0,12
1949-02-22,65.0/36.0,16
1949-02-23,57.0/48.0,4
1949-02-24,62.0/46.0,8
1949-02-25,47.0/35.0,12
1949-02-26,58.0/42.0,18
1949-02-28,45.0/26.0,21
1949-03-01,37.0/32.0,9
1949-03-03,61.0/34.0,28
1949-03-04,71.0/42.0,26
1949-03-05,70.0/52.0,13
1949-03-06,61.0/45.0,14
1949-03-08,66.0/45.0,30
1949-03-09,45.0/30.0,24
1949-03-10,55.0/27.0,16
1949-03-13,44.0/33.0,6
1949-03-14,60.0/32.0,25
1949-03-15,41.0/27.0,10
1949-03-16,68.0/32.0,18
1949-03-17,57.0/28.0,14
1949-03-18,56.0/25.0,16
1949-03-19,67.0/35.0,12
1949-03-21,64.0/42.0,11
1949-03-23,74.0/48.0,19
1949-03-24,73.0/52.0,20
1949-03-25,55.0/43.0,7
1949-03-26,66.0/47.0,19
1949-03-27,67.0/42.0,14
1949-03-28,75.0/46.0,14
1949-03-30,65.0/42.0,17
1949-03-31,54.0/36.0,16
1949-04-01,55.0/34.0,38
1949-04-02,43.0/34.0,8
1949-04-04,51.0/39.0,9
1949-04-05,69.0/37.0,18
1949-04-06,80.0/50.0,23
1949-04-07,86.0/50.0,8
1949-04-08,75.0/56.0,24
1949-04-10,55.0/44.0,8
1949-04-11,56.0/40.0,17
1949-04-12,66.0/42.0,19
1949-04-13,79.0/44.0,11
1949-04-14,60.0/44.0,11
1949-04-15,62.0/45.0,16
1949-04-16,72.0/40.0,23
1949-04-17,79.0/52.0,35
1949-04-18,70.0/49.0,16
1949-04-19,66.0/49.0,12
1949-04-20,64.0/53.0,13
1949-04-21,66.0/54.0,6
1949-04-22,83.0/52.0,12
1949-04-24,85.0/59.0,22
1949-04-25,76.0/62.0,14
1949-04-27,70.0/58.0,9
1949-04-28,63.0/53.0,8
1949-04-29,76.0/56.0,19
1949-05-02,84.0/52.0,11
1949-05-03,77.0/70.0,2
1949-05-04,80.0/59.0,29
1949-05-05,81.0/66.0,28
1949-05-06,87.0/60.0,24
1949-05-07,77.0/61.0,21
1949-05-08,78.0/58.0,24
1949-05-12,82.0/58.0,24
1949-05-13,80.0/58.0,30
1949-05-14,76.0/60.0,20
1949-05-15,76.0/61.0,19
1949-05-16,72.0/61.0,16
1949-05-18,81.0/61.0,37
1949-05-19,85.0/62.0,36
1949-05-21,82.0/59.0,21
1949-05-24,75.0/59.0,19
1949-05-25,80.0/56.0,29
1949-05-27,82.0/67.0,18
1949-05-28,82.0/65.0,25
1949-05-29,75.0/64.0,12
1949-05-31,92.0/73.0,48
1949-06-01,90.0/73.0,35
1949-06-03,85.0/63.0,30
1949-06-04,83.0/68.0,23
1949-06-06,85.0/68.0,39
1949-06-08,81.0/64.0,29
1949-06-09,82.0/63.0,28
1949-06-10,80.0/62.0,22
1949-06-12,81.0/67.0,11
1949-06-14,83.0/66.0,25
1949-06-15,87.0/63.0,34
1949-06-16,83.0/61.0,22
1949-06-20,94.0/71.0,68
1949-06-22,94.0/75.0,23
1949-06-23,87.0/69.0,42
1949-06-24,84.0/65.0,48
1949-06-25,87.0/65.0,36
1949-06-26,87.0/75.0,6
1949-06-27,89.0/75.0,5
1949-06-28,90.0/72.0,32
1949-07-02,99.0/74.0,26
1949-07-07,97.0/74.0,44
1949-07-14,95.0/68.0,33
1949-07-17,95.0/66.0,19
1949-07-18,98.0/76.0,24
1949-07-24,93.0/71.0,62
1949-07-25,91.0/74.0,24
1949-07-26,86.0/73.0,13
1949-07-29,96.0/70.0,33
1949-07-31,91.0/67.0,49
1949-08-05,89.0/65.0,41
1949-08-07,87.0/67.0,40
1949-08-09,80.0/68.0,17
1949-08-10,89.0/67.0,67
1949-08-12,96.0/71.0,42
1949-08-14,88.0/72.0,31
1949-08-15,95.0/71.0,54
1949-08-16,97.0/72.0,48
1949-08-18,85.0/70.0,27
1949-08-21,88.0/60.0,13
1949-08-22,92.0/62.0,11
1949-08-24,91.0/61.0,13
1949-08-25,90.0/63.0,16
1949-08-29,92.0/66.0,37
1949-08-31,78.0/63.0,15
