1949-05-30,81.0/60.0,27
1949-05-31,84.0/56.0,17
1949-06-01,86.0/56.0,15
1949-06-02,88.0/54.0,10
1949-06-03,69.0/58.0,2
1949-06-04,83.0/60.0,29
1949-06-05,80.0/60.0,23
1949-06-06,86.0/58.0,14
1949-06-07,94.0/61.0,21
1949-06-08,100.0/71.0,35
1949-06-09,101.0/67.0,13
1949-06-10,104.0/71.0,20
1949-06-11,106.0/74.0,18
1949-06-12,103.0/77.0,35
1949-06-13,107.0/72.0,18
1949-06-14,104.0/74.0,24
1949-06-15,109.0/74.0,12
1949-06-16,107.0/83.0,29
1949-06-17,103.0/76.0,46
1949-06-18,95.0/74.0,35
1949-06-19,94.0/68.0,15
1949-06-20,97.0/68.0,24
1949-06-21,102.0/67.0,20
1949-06-22,104.0/75.0,45
1949-06-23,102.0/81.0,26
1949-06-24,101.0/71.0,26
1949-06-25,106.0/68.0,5
1949-06-26,101.0/77.0,40
1949-06-27,98.0/72.0,52
1949-06-28,98.0/69.0,21
1949-06-30,101.0/66.0,10
1949-07-01,103.0/71.0,23
1949-07-02,100.0/74.0,40
1949-07-03,98.0/79.0,14
1949-07-04,89.0/66.0,16
1949-07-06,102.0/73.0,36
1949-07-08,103.0/67.0,10
1949-07-09,107.0/74.0,19
1949-07-10,106.0/76.0,32
1949-07-11,105.0/81.0,30
1949-07-12,103.0/74.0,40
1949-07-13,106.0/75.0,29
1949-07-14,110.0/77.0,16
1949-07-15,114.0/77.0,1
1949-07-16,113.0/83.0,3
1949-07-17,112.0/82.0,8
1949-07-18,108.0/87.0,13
1949-07-19,106.0/83.0,32
1949-07-20,104.0/81.0,35
1949-07-21,102.0/78.0,37
1949-07-23,102.0/75.0,52
1949-07-24,98.0/74.0,28
1949-07-25,101.0/72.0,36
1949-07-27,103.0/69.0,26
1949-07-28,104.0/73.0,26
1949-07-29,105.0/70.0,17
1949-07-30,105.0/72.0,27
1949-07-31,104.0/77.0,44
1949-08-01,106.0/72.0,23
1949-08-03,108.0/78.0,21
1949-08-04,109.0/78.0,22
1949-08-05,109.0/75.0,11
1949-08-06,107.0/81.0,48
1949-08-07,99.0/79.0,24
1949-08-08,99.0/71.0,26
1949-08-09,96.0/70.0,25
1949-08-10,95.0/62.0,22
1949-08-12,96.0/60.0,13
1949-08-13,99.0/60.0,4
1949-08-14,97.0/64.0,23
1949-08-15,97.0/61.0,12
1949-08-17,98.0/59.0,9
1949-08-18,102.0/62.0,3
1949-08-19,104.0/65.0,4
1949-08-20,106.0/63.0,1
1949-08-21,107.0/66.0,5
1949-08-22,97.0/69.0,27
1949-08-23,89.0/68.0,19
1949-08-24,100.0/67.0,32
1949-08-25,101.0/73.0,36
1949-08-26,101.0/70.0,34
1949-08-27,102.0/66.0,15
1949-08-29,107.0/71.0,11
1949-08-30,108.0/71.0,7
1949-08-31,106.0/66.0,5
1949-09-02,106.0/79.0,37
1949-09-03,105.0/68.0,8
1949-09-05,101.0/74.0,53
1949-09-08,98.0/71.0,44
1949-09-10,94.0/74.0,21
1949-09-11,93.0/70.0,27
1949-09-13,93.0/65.0,26
1949-09-14,94.0/56.0,5
1949-09-15,97.0/58.0,6
1949-09-17,97.0/63.0,23
1949-09-18,98.0/63.0,12
1949-09-19,101.0/61.0,4
1949-09-22,104.0/67.0,11
1949-09-24,101.0/69.0,33
1949-09-25,99.0/68.0,26
1949-09-26,88.0/64.0,20
1949-09-27,95.0/60.0,18
1949-09-29,90.0/54.0,8
1949-09-30,89.0/58.0,19
1949-10-02,95.0/61.0,16
1949-10-03,94.0/60.0,14
1949-10-06,86.0/60.0,27
1949-10-07,73.0/57.0,10
1949-10-09,68.0/41.0,17
1949-10-10,74.0/43.0,18
1949-10-11,79.0/46.0,9
1949-10-12,88.0/52.0,8
1949-10-15,83.0/55.0,29
1949-10-17,83.0/54.0,24
1949-10-18,65.0/41.0,49
1949-10-19,57.0/39.0,28
1949-10-20,58.0/38.0,32
1949-10-21,63.0/32.0,13
1949-10-22,67.0/39.0,24
1949-10-23,74.0/37.0,4
1949-10-24,74.0/41.0,10
1949-10-25,75.0/42.0,12
1949-10-28,80.0/46.0,13
1949-10-29,81.0/46.0,7
1949-10-30,76.0/50.0,17
1949-10-31,75.0/44.0,21
1949-11-01,82.0/44.0,9
1949-11-03,81.0/47.0,21
1949-11-04,83.0/45.0,3
1949-11-06,80.0/44.0,11
1949-11-08,70.0/48.0,24
1949-11-09,65.0/54.0,8
1949-11-10,62.0/40.0,39
1949-11-11,62.0/36.0,35
1949-11-14,76.0/40.0,5
1949-11-15,78.0/39.0,4
1949-11-16,78.0/43.0,9
1949-11-18,79.0/43.0,8
1949-11-20,76.0/41.0,11
1949-11-21,77.0/42.0,7
1949-11-22,76.0/42.0,8
1949-11-23,74.0/38.0,7
1949-11-24,81.0/44.0,4
1949-11-25,76.0/45.0,18
1949-11-27,72.0/41.0,10
1949-11-28,72.0/39.0,9
1949-11-29,73.0/42.0,14
1949-12-01,72.0/44.0,19
1949-12-02,71.0/36.0,6
1949-12-03,72.0/36.0,5
1949-12-04,69.0/35.0,12
1949-12-06,65.0/38.0,30
1949-12-07,59.0/37.0,36
1949-12-08,60.0/46.0,15
1949-12-10,54.0/28.0,9
1949-12-11,41.0/22.0,2
1949-12-12,43.0/15.0,1
1949-12-13,51.0/19.0,2
1949-12-14,51.0/23.0,6
1949-12-15,47.0/31.0,9
1949-12-16,47.0/28.0,7
1949-12-18,54.0/44.0,10
1949-12-19,56.0/36.0,34
1949-12-21,48.0/24.0,4
1949-12-22,51.0/22.0,2
1949-12-23,50.0/25.0,10
1949-12-24,59.0/27.0,3
1949-12-26,51.0/21.0,4
1949-12-27,56.0/23.0,2
1949-12-28,60.0/26.0,2
1949-12-29,58.0/30.0,18
1949-12-30,60.0/29.0,11
1949-12-31,61.0/31.0,15
1950-01-02,55.0/36.0,23
1950-01-03,37.0/19.0,1
1950-01-04,36.0/14.0,1
1950-01-05,43.0/12.0,1
1950-01-06,45.0/12.0,1
1950-01-07,49.0/16.0,1
1950-01-08,59.0/28.0,6
1950-01-09,51.0/28.0,17
1950-01-10,48.0/22.0,2
1950-01-11,54.0/30.0,15
1950-01-12,51.0/29.0,13
1950-01-13,52.0/23.0,2
1950-01-14,54.0/38.0,23
1950-01-15,49.0/24.0,6
1950-01-17,58.0/31.0,23
1950-01-18,62.0/37.0,39
1950-01-20,67.0/37.0,26
1950-01-22,67.0/41.0,20
1950-01-24,59.0/38.0,29
1950-01-25,49.0/25.0,11
1950-01-26,50.0/18.0,1
1950-01-27,51.0/16.0,1
1950-01-29,58.0/29.0,12
1950-01-30,56.0/29.0,4
1950-01-31,54.0/26.0,7
1950-02-01,54.0/19.0,1
1950-02-04,57.0/36.0,29
1950-02-06,71.0/55.0,9
1950-02-07,66.0/41.0,27
1950-02-08,60.0/30.0,15
1950-02-09,62.0/28.0,4
1950-02-11,59.0/44.0,19
1950-02-12,58.0/36.0,28
1950-02-15,68.0/36.0,19
1950-02-16,69.0/36.0,6
1950-02-17,75.0/37.0,6
1950-02-18,74.0/40.0,12
1950-02-19,73.0/40.0,12
1950-02-21,67.0/44.0,38
1950-02-27,73.0/49.0,19
1950-03-01,62.0/48.0,24
1950-03-04,78.0/44.0,6
1950-03-06,64.0/45.0,20
1950-03-07,61.0/38.0,30
1950-03-08,73.0/36.0,2
1950-03-09,73.0/46.0,34
1950-03-10,70.0/44.0,26
1950-03-12,55.0/33.0,23
1950-03-13,58.0/25.0,3
1950-03-14,68.0/29.0,1
1950-03-15,68.0/35.0,8
1950-03-16,73.0/35.0,2
1950-03-17,77.0/40.0,7
1950-03-18,72.0/47.0,31
